-3.0 5.10216174316e-08
-2.97 7.94832249757e-08
-2.94 1.40490109335e-07
-2.91 3.11475313262e-07
-2.88 1.17681281751e-06
-2.85 0.000248099210213
-2.82 0.499998347269
-2.79 0.499999614828
-2.76 0.499999834657
-2.73 0.499999911652
-2.7 0.499999948826
-2.67 0.499999971187
-2.64 0.499999987645
-2.61 0.500000002688
-2.58 0.500000019998
-2.55 0.500000044969
-2.52 0.500000089933
-2.49 0.50000019484
-2.46 0.500000567668
-2.43 0.500004951928
-2.4 0.999993743111
-2.37 0.999999334127
-2.34 0.999999755732
-2.31 0.999999872007
-2.28 0.999999920569
-2.25 0.999999945789
-2.22 0.999999960866
-2.19 0.99999997088
-2.16 0.999999978153
-2.13 0.999999983906
-2.1 0.999999988874
-2.07 0.999999993587
-2.04 0.999999998522
-2.01 1.00000000424
-1.98 1.00000001154
-1.95 1.00000002184
-1.92 1.00000003794
-1.89 1.00000006631
-1.86 1.00000012515
-1.83 1.00000028367
-1.8 1.0000010226
-1.77 1.0000581315
-1.74 1.49999803551
-1.71 1.49999957743
-1.68 1.49999981589
-1.65 1.49999989459
-1.62 1.49999992999
-1.59 1.49999994889
-1.56 1.49999996013
-1.53 1.49999996732
-1.5 1.49999997214
-1.47 1.49999997549
-1.44 1.49999997785
-1.41 1.4999999795
-1.38 1.49999998062
-1.35 1.49999998132
-1.32 1.49999998165
-1.29 1.49999998165
-1.26 1.4999999813
-1.23 1.49999998058
-1.2 1.49999997942
-1.17 1.49999997771
-1.14 1.49999997526
-1.11 1.49999997176
-1.08 1.49999996669
-1.05 1.49999995911
-1.02 1.49999994717
-0.99 1.49999992692
-0.96 1.4999998885
-0.93 1.49999980123
-0.9 1.49999952455
-0.87 1.49999744351
-0.84 1.0000206951
-0.81 1.00000085684
-0.78 1.00000025659
-0.75 1.00000011574
-0.72 1.00000006065
-0.69 1.00000003225
-0.66 1.00000001407
-0.63 0.999999999595
-0.6 0.999999984995
-0.57 0.999999966382
-0.54 0.999999936915
-0.51 0.999999878965
-0.48 0.999999727623
-0.45 0.999999048085
-0.42 0.999962822841
-0.39 0.500002162629
-0.36 0.500000419216
-0.33 0.500000125666
-0.3 0.499999925456
-0.27 0.499999286371
-0.24 0.499958175074
-0.21 2.46349038775e-06
-0.18 6.34006749254e-07
-0.15 3.34174260399e-07
-0.12 2.29298756173e-07
-0.09 1.80847188657e-07
-0.06 1.55967477746e-07
-0.03 1.43719254708e-07
0.0 1.39639295051e-07
0.03 1.43719254709e-07
0.06 1.55967477746e-07
0.09 1.80847188715e-07
0.12 2.29298756173e-07
0.15 3.34174260399e-07
0.18 6.34006749254e-07
0.21 2.46349038775e-06
0.24 0.499958175074
0.27 0.499999286371
0.3 0.499999925456
0.33 0.500000125666
0.36 0.500000419216
0.39 0.500002162629
0.42 0.999962822841
0.45 0.999999048085
0.48 0.999999727623
0.51 0.999999878965
0.54 0.999999936915
0.57 0.999999966382
0.6 0.999999984995
0.63 0.999999999595
0.66 1.00000001407
0.69 1.00000003225
0.72 1.00000006065
0.75 1.00000011574
0.78 1.00000025659
0.81 1.00000085684
0.84 1.0000206951
0.87 1.49999744351
0.9 1.49999952455
0.93 1.49999980123
0.96 1.4999998885
0.99 1.49999992692
1.02 1.49999994717
1.05 1.49999995911
1.08 1.49999996669
1.11 1.49999997176
1.14 1.49999997526
1.17 1.49999997771
1.2 1.49999997942
1.23 1.49999998058
1.26 1.4999999813
1.29 1.49999998165
1.32 1.49999998165
1.35 1.49999998132
1.38 1.49999998062
1.41 1.4999999795
1.44 1.49999997785
1.47 1.49999997549
1.5 1.49999997214
1.53 1.49999996732
1.56 1.49999996013
1.59 1.49999994889
1.62 1.49999992999
1.65 1.49999989459
1.68 1.49999981589
1.71 1.49999957743
1.74 1.49999803551
1.77 1.0000581315
1.8 1.0000010226
1.83 1.00000028367
1.86 1.00000012515
1.89 1.00000006631
1.92 1.00000003794
1.95 1.00000002184
1.98 1.00000001154
2.01 1.00000000424
2.04 0.999999998522
2.07 0.999999993587
2.1 0.999999988874
2.13 0.999999983906
2.16 0.999999978153
2.19 0.99999997088
2.22 0.999999960866
2.25 0.999999945789
2.28 0.999999920569
2.31 0.999999872007
2.34 0.999999755732
2.37 0.999999334127
2.4 0.999993743111
2.43 0.500004951928
2.46 0.500000567668
2.49 0.50000019484
2.52 0.500000089933
2.55 0.500000044969
2.58 0.500000019998
2.61 0.500000002688
2.64 0.499999987645
2.67 0.499999971187
2.7 0.499999948826
2.73 0.499999911652
2.76 0.499999834657
2.79 0.499999614828
2.82 0.499998347269
2.85 0.000248099210213
2.88 1.17681281751e-06
2.91 3.11475313262e-07
2.94 1.40490109335e-07
2.97 7.94832249757e-08
3.0 5.10216174316e-08
