5.000000000000000000e+00 2.281024154358724573e-03
6.000000000000000000e+00 1.296572584778195227e-03
7.000000000000000000e+00 7.336619124399250836e-04
8.000000000000000000e+00 4.125215599724330095e-04
9.000000000000000000e+00 2.303714084957147600e-04
1.000000000000000000e+01 1.277874139905783922e-04
1.100000000000000000e+01 7.043663527337329540e-05
1.200000000000000000e+01 3.859998591482449265e-05
1.300000000000000000e+01 2.104233428692111124e-05
1.400000000000000000e+01 1.141696485520320766e-05
1.500000000000000000e+01 6.168366095468726467e-06
