1.000000000000000000e+03 6.734380884447239285e-06
1.050000000000000000e+03 6.530708904749823324e-06
1.100000000000000000e+03 6.303737639049055222e-06
1.150000000000000000e+03 6.081202378305423407e-06
1.200000000000000000e+03 5.887526074849908087e-06
1.250000000000000000e+03 5.736157847906404351e-06
1.300000000000000000e+03 5.633581890129944064e-06
1.350000000000000000e+03 5.579354466925994308e-06
1.400000000000000000e+03 5.569478244676689602e-06
1.450000000000000000e+03 5.598135621692366601e-06
1.500000000000000000e+03 5.658353756943733902e-06
1.550000000000000000e+03 5.742200847976149623e-06
1.600000000000000000e+03 5.845128805612967611e-06
1.650000000000000000e+03 5.960105157415494098e-06
1.700000000000000000e+03 6.081684571512552956e-06
1.750000000000000000e+03 6.205139220961594648e-06
1.800000000000000000e+03 6.326242618195031774e-06
1.850000000000000000e+03 6.441443479457951461e-06
1.900000000000000000e+03 6.547577577531893574e-06
1.950000000000000000e+03 6.642313542857105138e-06
2.000000000000000000e+03 6.723643663728907406e-06
2.050000000000000000e+03 6.789944117766054735e-06
2.100000000000000000e+03 6.839941228280448787e-06
2.150000000000000000e+03 6.872821160913786948e-06
2.200000000000000000e+03 6.888510896943815694e-06
2.250000000000000000e+03 6.887100966075903469e-06
2.300000000000000000e+03 6.869325797121111216e-06
2.350000000000000000e+03 6.836420637474911570e-06
2.400000000000000000e+03 6.790265859444276353e-06
2.450000000000000000e+03 6.733319148685863731e-06
2.500000000000000000e+03 6.668520801802330089e-06
2.550000000000000000e+03 6.599131204021099761e-06
2.600000000000000000e+03 6.528602757512849859e-06
2.650000000000000000e+03 6.460148063391316260e-06
2.700000000000000000e+03 6.396927352396246901e-06
2.750000000000000000e+03 6.341529164383954628e-06
2.800000000000000000e+03 6.295895562809477979e-06
2.850000000000000000e+03 6.261329306854490108e-06
2.900000000000000000e+03 6.238515575600106673e-06
2.950000000000000000e+03 6.227524125067165732e-06
