-3.0 -0.380024681762 -1.70139890622e-05
-2.97 -0.385199315621 -1.75623682462e-05
-2.94 -0.390554183015 -1.81421456292e-05
-2.91 -0.396076548171 -1.87553842636e-05
-2.88 -0.401788090845 -1.94053691003e-05
-2.85 -0.407700321647 -2.009544988e-05
-2.82 -0.413825817659 -2.08293975518e-05
-2.79 -0.420178358776 -2.16114726855e-05
-2.76 -0.426773086577 -2.24465076108e-05
-2.73 -0.433626690304 -2.33400055853e-05
-2.7 -0.440757625683 -2.42982612206e-05
-2.67 -0.448186373742 -2.53285076338e-05
-2.64 -0.455935748679 -2.64390974378e-05
-2.61 -0.464031266271 -2.76397269108e-05
-2.58 -0.472501587563 -2.8941715719e-05
-2.55 -0.481379056866 -3.03583587349e-05
-2.52 -0.490700358909 -3.19053723042e-05
-2.49 -0.500507327838 -3.36014654812e-05
-2.46 -0.510863352269 -3.54693736736e-05
-2.43 -0.521793305635 -3.75355957341e-05
-2.4 -0.533376705458 -3.9833560211e-05
-2.37 -0.545688988399 -4.24040407242e-05
-2.34 -0.558802863681 -4.52978253872e-05
-2.31 -0.572857176985 -4.85789404317e-05
-2.28 -0.587963688691 -5.23288318921e-05
-2.25 -0.604261284897 -5.66537594555e-05
-2.22 -0.621959041464 -6.16924887161e-05
-2.19 -0.641297877912 -6.76309705409e-05
-2.16 -0.662549972838 -7.47291803012e-05
-2.13 -0.686130924553 -8.334681294e-05
-2.1 -0.712554159581 -9.40136777345e-05
-2.07 -0.742498735307 -0.000107568684581
-2.04 -0.776977242292 -0.000125481933446
-2.01 -0.817545619813 -0.00015282969506
-1.98 -0.86739169137 -0.00018234987072
-1.95 -0.926542676197 -0.000223578563104
-1.92 -1.00113801856 -0.000287833636294
-1.89 -1.09990568972 -0.000391850132808
-1.86 -1.23960142887 -0.000576620638902
-1.83 -1.45733614658 -0.000955233660074
-1.8 -1.85601664225 -0.00194253380988
-1.77 -2.86555447075 -0.00617818726027
-1.74 -11.5297493703 -0.147435015461
-1.71 3.19279618816 -0.0182961116898
-1.68 0.935476783584 -0.00326038367435
-1.65 0.317651022346 -0.00134607103504
-1.62 0.0182465724383 -0.000758875279546
-1.59 -0.16632328889 -0.000508600767538
-1.56 -0.297651685818 -0.000382648670714
-1.53 -0.400944113618 -0.000313704073532
-1.5 -0.488643492747 -0.000275223579302
-1.47 -0.567819963455 -0.000255263923148
-1.44 -0.643038996941 -0.000248074813782
-1.41 -0.717660388809 -0.000250965718549
-1.38 -0.794530790074 -0.000263037231949
-1.35 -0.876434005456 -0.000284712969623
-1.32 -0.966473365401 -0.000317717857553
-1.29 -1.06850606411 -0.000365448063512
-1.26 -1.18776630063 -0.000433886887541
-1.23 -1.33188804012 -0.000533538979844
-1.2 -1.51282031304 -0.000683646656909
-1.17 -1.75070181477 -0.000922071472468
-1.14 -2.08271212029 -0.00133148222681
-1.11 -2.58636334754 -0.002121555192
-1.08 -3.45516516199 -0.00396164203296
-1.05 -5.34671994674 -0.010055825896
-1.02 -12.8631741983 -0.0625556065437
-0.99 24.6166068042 -0.250034210219
-0.96 5.85159994524 -0.0156843649566
-0.93 3.15521025207 -0.00516296603095
-0.9 2.06541934645 -0.00256288010348
-0.87 1.46947170427 -0.00154456902662
-0.84 1.08908646335 -0.00104469243347
-0.81 0.821657300461 -0.00076397914464
-0.78 0.620467034312 -0.000591833808806
-0.75 0.461111823671 -0.000479751040512
-0.72 0.329559890136 -0.000403760582541
-0.69 0.217145756831 -0.00035092726952
-0.66 0.118113019624 -0.000313857809586
-0.63 0.028477655959 -0.000288092980298
-0.6 -0.0547050914489 -0.000270895133822
-0.57 -0.13372689394 -0.000260579439384
-0.54 -0.210436707596 -0.000256125065618
-0.51 -0.286528681877 -0.000257067958099
-0.48 -0.363541950722 -0.000263307927115
-0.45 -0.443043388778 -0.000275134068462
-0.42 -0.52682932899 -0.000293335021996
-0.39 -0.616861468202 -0.000319143963082
-0.36 -0.715606492512 -0.000354576202298
-0.33 -0.826288077985 -0.00040280485009
-0.3 -0.953167713831 -0.000468708267896
-0.27 -1.10241783611 -0.000560324164758
-0.24 -1.28308201604 -0.000691062727994
-0.21 -1.50925738354 -0.000884743811382
-0.18 -1.80456676901 -0.00118728705437
-0.15 -2.21145282577 -0.00169564017674
-0.12 -2.81518662599 -0.00264505645284
-0.09 -3.81624456799 -0.00473492811418
-0.06 -5.8230936598 -0.0108794985084
-0.03 -11.948583549 -0.0460801874725
0.0 0.0 -9.37499987539e-05
