0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000026e-04 -5.597862699874505132e-01
2.500000000000000052e-04 -1.541229309530200986e+00
3.750000000000000078e-04 -3.382588603141321038e+00
5.000000000000000104e-04 -7.219262178708230060e+00
5.625000000000000659e-04 -1.079421161363551107e+01
6.250000000000000130e-04 -1.671177465454254474e+01
6.562499999999999323e-04 -2.119960432093349567e+01
6.874999999999999601e-04 -2.736695106247021769e+01
7.187499999999999879e-04 -3.612519651079271910e+01
7.500000000000000156e-04 -4.908577011359420794e+01
7.812500000000000434e-04 -6.931262208880171727e+01
8.125000000000000711e-04 -1.032123455672272456e+02
8.437500000000000989e-04 -1.660425211955593738e+02
8.750000000000000182e-04 -3.017654436621930927e+02
8.906249999999999237e-04 -4.372491507651280358e+02
9.062499999999999375e-04 -6.832818537068949354e+02
9.140624999999999445e-04 -8.890823584499678418e+02
9.218749999999999514e-04 -1.200495305605634940e+03
9.296874999999999584e-04 -1.703454115255468423e+03
9.374999999999999653e-04 -2.592228886864354081e+03
9.414062499999999688e-04 -3.316353551995614453e+03
9.453124999999999722e-04 -4.384826009958659597e+03
9.492187499999999757e-04 -6.053077439723079806e+03
9.531249999999999792e-04 -8.861841886869096925e+03
9.570312499999999827e-04 -1.411529979313995864e+04
9.609374999999999861e-04 -2.558588121854551719e+04
9.628906249999999879e-04 -3.703220219474234182e+04
9.648437499999999896e-04 -5.735323915681379731e+04
9.667968749999999913e-04 -9.647233141551524750e+04
9.687499999999999931e-04 -1.730705067550176464e+05
9.697265624999999939e-04 -2.267372925383637485e+05
9.707031249999999948e-04 -2.733888434186598170e+05
9.709472656249999679e-04 -2.804638817843210418e+05
9.711914062499999410e-04 -2.847751646558352513e+05
9.713134765624999818e-04 -2.858038383809534716e+05
9.713745117187499480e-04 -2.860272792010750272e+05
9.714355468750000226e-04 -2.860553555314203841e+05
9.714965820312499887e-04 -2.858879891419004416e+05
9.715576171874999549e-04 -2.855259019551376696e+05
9.716796874999999957e-04 -2.842244007748053409e+05
9.721679687500000503e-04 -2.718886094922871562e+05
9.726562499999999965e-04 -2.506138745167069137e+05
9.746093749999999983e-04 -1.479187846372885106e+05
9.765625000000000000e-04 -8.365432263230587705e+04
9.785156250000000017e-04 -5.113480536757540540e+04
9.804687500000000035e-04 -3.383790565283028263e+04
9.843750000000000069e-04 -1.764553405004459637e+04
9.882812500000000104e-04 -1.072987319947566721e+04
9.921875000000000139e-04 -7.193206788475427857e+03
9.960937500000000173e-04 -5.153866605056409753e+03
1.000000000000000021e-03 -3.874210170858619222e+03
1.003906250000000024e-03 -3.019522670693869259e+03
1.007812500000000028e-03 -2.420675442627847588e+03
1.015625000000000035e-03 -1.657925115515187372e+03
1.023437500000000042e-03 -1.208487065211720619e+03
1.031250000000000049e-03 -9.214203661184818657e+02
1.046875000000000062e-03 -5.888139214386919775e+02
1.062500000000000076e-03 -4.104197358897009735e+02
1.093750000000000104e-03 -2.343608959235343150e+02
1.125000000000000132e-03 -1.529867458526886992e+02
1.156250000000000160e-03 -1.085814897928090517e+02
1.187500000000000187e-03 -8.160253116289180753e+01
1.218750000000000215e-03 -6.392859580819801835e+01
1.250000000000000026e-03 -5.168568763436459079e+01
1.281249999999999837e-03 -4.283191383609855762e+01
1.312499999999999865e-03 -3.620628622744789027e+01
1.374999999999999920e-03 -2.709360909994182265e+01
1.437499999999999976e-03 -2.123885049568858818e+01
1.500000000000000031e-03 -1.723182680082875606e+01
1.625000000000000142e-03 -1.221087811357085151e+01
1.750000000000000036e-03 -9.267195952591782415e+00
1.874999999999999931e-03 -7.372395504714367220e+00
2.000000000000000042e-03 -6.068999151906221634e+00
