-3.0	0.000158989906265
-2.99	0.00108329301052
-2.98	0.00345882768966
-2.97	0.000266984944557
-2.96	9.48390272859e-05
-2.95	5.04628548096e-05
-2.94	3.27296567057e-05
-2.93	2.40558423887e-05
-2.92	1.94405809764e-05
-2.91	1.71423690138e-05
-2.9	1.67729431215e-05
-2.89	1.98690918256e-05
-2.88	0.000110799262237
-2.87	0.126975396404
-2.86	0.238338820569
-2.85	0.331576929059
-2.84	0.410616427166
-2.83	0.478295473166
-2.82	0.536737628317
-2.81	0.587568189578
-2.8	0.632053726683
-2.79	0.671196431138
-2.78	0.705799894815
-2.77	0.736516065697
-2.76	0.763879433297
-2.75	0.788332345876
-2.74	0.81024404913
-2.73	0.829925209603
-2.72	0.847639158965
-2.71	0.863610775383
-2.7	0.878033810448
-2.69	0.891077876402
-2.68	0.902899462637
-2.67	0.913692286603
-2.66	0.924915577685
-2.65	0.933576734358
-2.64	0.940065026562
-2.63	0.947120287276
-2.62	0.953581182151
-2.61	0.95943839292
-2.6	0.964731774059
-2.59	0.969504937018
-2.58	0.973799143432
-2.57	0.977652304106
-2.56	0.98109905465
-2.55	0.984171299758
-2.54	0.986900772716
-2.53	1.020451725
-2.52	1.15315962812
-2.51	1.2644409525
-2.5	1.35887182905
-2.49	1.43965456354
-2.48	1.5092136105
-2.47	1.56943255068
-2.46	1.62180051613
-2.45	1.66751141291
-2.44	1.70753397096
-2.43	1.74266250338
-2.42	1.77355442161
-2.41	1.80075841855
-2.4	1.82473594195
-2.39	1.84587776086
-2.38	1.86451689095
-2.37	1.88093878211
-2.36	1.89538942349
-2.35	1.90808184718
-2.34	1.91920138844
-2.33	1.92890997159
-2.32	1.93734962614
-2.31	1.94464538976
-2.3	1.95090771971
-2.29	1.95623450745
-2.28	1.96071277106
-2.27	1.96442008517
-2.26	1.96742579658
-2.25	1.96979206637
-2.24	1.97157477555
-2.23	1.97282433588
-2.22	1.97358647244
-2.21	1.97390314134
-2.2	1.9738141571
-2.19	1.97336236782
-2.18	1.97262515412
-2.17	1.97234133455
-2.16	1.97208786301
-2.15	1.96840072955
-2.14	1.96631874006
-2.13	1.96409821233
-2.12	1.96168421058
-2.11	1.95907977648
-2.1	1.95629581673
-2.09	1.95334437353
-2.08	1.95023717297
-2.07	1.94698525144
-2.06	1.94359887477
-2.05	1.94008755584
-2.04	1.93646011883
-2.03	1.93272482481
-2.02	1.92888971686
-2.01	1.92496456271
-2.0	1.9222249763
-1.99	2.11098626329
-1.98	2.26051326817
-1.97	2.37990741197
-1.96	2.47572985688
-1.95	2.55286560301
-1.94	2.61503689147
-1.93	2.665122049
-1.92	2.70537311197
-1.91	2.73756994981
-1.9	2.7631318648
-1.89	2.78319974441
-1.88	2.79869736413
-1.87	2.81037767469
-1.86	2.8188581211
-1.85	2.82464785076
-1.84	2.82816885673
-1.83	2.82977254104
-1.82	2.82975278708
-1.81	2.82835634872
-1.8	2.82579116055
-1.79	2.8222330257
-1.78	2.81783102861
-1.77	2.81271193923
-1.76	2.80698381543
-1.75	2.80073896158
-1.74	2.79405637258
-1.73	2.78700375848
-1.72	2.77963923056
-1.71	2.7720127108
-1.7	2.7641671158
-1.69	2.7561393573
-1.68	2.74796119638
-1.67	2.73965998958
-1.66	2.73125938104
-1.65	2.72278006464
-1.64	2.71424104901
-1.63	2.70566365807
-1.62	2.69709799887
-1.61	2.68937447329
-1.6	2.68037684554
-1.59	2.6710750923
-1.58	2.66232538861
-1.57	2.65361660964
-1.56	2.64492022021
-1.55	2.63623231161
-1.54	2.62755248396
-1.53	2.61888073077
-1.52	2.61021674425
-1.51	2.60155973644
-1.5	2.59290840652
-1.49	2.58426094699
-1.48	2.57561507002
-1.47	2.56696803816
-1.46	2.55831670165
-1.45	2.54965754853
-1.44	2.54098678761
-1.43	2.53230051994
-1.42	2.52359517355
-1.41	2.51486886068
-1.4	2.50612690875
-1.39	2.49741664848
-1.38	2.4894331027
-1.37	2.48454282191
-1.36	2.47088438118
-1.35	2.46171103312
-1.34	2.63855226141
-1.33	2.78570698294
-1.32	2.88279993679
-1.31	2.95499583517
-1.3	3.01338326993
-1.29	3.06351360249
-1.28	3.10831629599
-1.27	3.14927845562
-1.26	3.1869728114
-1.25	3.2213113558
-1.24	3.25168075747
-1.23	3.2770370977
-1.22	3.2960062124
-1.21	3.30701937574
-1.2	3.30849847391
-1.19	3.29908449276
-1.18	3.27787899049
-1.17	3.2446479497
-1.16	3.19993214781
-1.15	3.14502604193
-1.14	3.08182403288
-1.13	3.0125733281
-1.12	2.93959720485
-1.11	2.86505151465
-1.1	2.7907553095
-1.09	2.71810761165
-1.08	2.64807841387
-1.07	2.58125086487
-1.06	2.51788990603
-1.05	2.45801799128
-1.04	2.40148548288
-1.03	2.34802965847
-1.02	2.29731994221
-1.01	2.24899208765
-1.0	2.20267008454
-0.99	2.15798127142
-0.98	2.11456483452
-0.97	2.07207608244
-0.96	2.03018774853
-0.95	1.98858930125
-0.94	1.94698492383
-0.93	1.9050905506
-0.92	1.86263005259
-0.91	1.81933016501
-0.9	1.77491223241
-0.89	1.72907068678
-0.88	1.6812723564
-0.87	1.66794024822
-0.86	1.65738285129
-0.85	1.64699640543
-0.84	1.63670356926
-0.83	1.62643247656
-0.82	1.61611527865
-0.81	1.60568722256
-0.8	1.59508586769
-0.79	1.5842503819
-0.78	1.5731208938
-0.77	1.5616378866
-0.76	1.54974161893
-0.75	1.53737156009
-0.74	1.52446582383
-0.73	1.51096058258
-0.72	1.49678943454
-0.71	1.48188267799
-0.7	1.46616639907
