1.609437912434100282e+00 -1.608336522893686293e+01
1.791759469228054957e+00 -1.478178257405885176e+01
1.945910149055313232e+00 -1.630801942935226378e+01
2.079441541679835748e+00 -1.729982506138108889e+01
2.197224577336219564e+00 -1.597306476726408775e+01
2.302585092994045901e+00 -1.744708634217180432e+01
2.397895272798370669e+00 -1.816642699195370625e+01
2.484906649788000355e+00 -1.682676015606415731e+01
2.564949357461536739e+00 -1.827635301013130587e+01
2.639057329615258407e+00 -1.883961715712481677e+01
2.708050201102210064e+00 -1.749174532881746558e+01
2.772588722239781145e+00 -1.892738677039447737e+01
2.833213344056216165e+00 -1.938986403663434643e+01
2.890371757896164517e+00 -1.803626113672079256e+01
2.944438979166440262e+00 -1.946293279914313601e+01
