-3.000000000000000000e+00 1.016601256716470879e-07
-2.970000000000000195e+00 1.577334575686430659e-07
-2.939999999999999947e+00 2.760669903820416077e-07
-2.910000000000000142e+00 5.950044921430094530e-07
-2.879999999999999893e+00 2.014673701063352723e-06
-2.850000000000000089e+00 8.164592048986573508e-05
-2.819999999999999840e+00 3.631299421019065221e-01
-2.790000000000000036e+00 5.452543131768976536e-01
-2.759999999999999787e+00 6.521097068466807922e-01
-2.729999999999999982e+00 7.233517904253287112e-01
-2.700000000000000178e+00 7.746434614040716982e-01
-2.669999999999999929e+00 8.135727634359538607e-01
-2.640000000000000124e+00 8.443605415128057068e-01
-2.609999999999999876e+00 8.696013088930479862e-01
-2.580000000000000071e+00 8.910202570992636906e-01
-2.549999999999999822e+00 9.098545140135594345e-01
-2.520000000000000018e+00 9.270842121089343246e-01
-2.490000000000000213e+00 9.436283862459990956e-01
-2.459999999999999964e+00 9.606510901805065394e-01
-2.430000000000000160e+00 9.806909623389439279e-01
-2.399999999999999911e+00 1.052724714553077812e+00
-2.370000000000000107e+00 1.113298382759552618e+00
-2.339999999999999858e+00 1.158990854395506087e+00
-2.310000000000000053e+00 1.198545288652903995e+00
-2.280000000000000249e+00 1.234087370227837432e+00
-2.250000000000000000e+00 1.266427358863944308e+00
-2.219999999999999751e+00 1.296064351165501005e+00
-2.189999999999999947e+00 1.323420639689117273e+00
-2.160000000000000142e+00 1.348884763514787588e+00
-2.129999999999999893e+00 1.372809778547642079e+00
-2.100000000000000089e+00 1.395507996596118350e+00
-2.070000000000000284e+00 1.417252412279452312e+00
-2.040000000000000036e+00 1.438285735140620414e+00
-2.009999999999999787e+00 1.458835979714561581e+00
-1.979999999999999982e+00 1.479138481595380528e+00
-1.949999999999999956e+00 1.499466967837431941e+00
-1.919999999999999929e+00 1.520182048019698584e+00
-1.890000000000000124e+00 1.541819337602708728e+00
-1.860000000000000098e+00 1.565280598672260215e+00
-1.830000000000000071e+00 1.592348642825559102e+00
-1.800000000000000044e+00 1.627635537763870488e+00
-1.770000000000000018e+00 1.697531811975366622e+00
-1.739999999999999991e+00 1.905932880025556386e+00
-1.709999999999999964e+00 1.984956495523247488e+00
-1.680000000000000160e+00 2.042653796824862589e+00
-1.650000000000000133e+00 2.089210796537066539e+00
-1.620000000000000107e+00 2.127933568808201503e+00
-1.590000000000000080e+00 2.160786134222618671e+00
-1.560000000000000053e+00 2.189221759632181019e+00
-1.530000000000000027e+00 2.214317827787453119e+00
-1.500000000000000000e+00 2.236830737738255692e+00
-1.469999999999999973e+00 2.257261629856905039e+00
-1.439999999999999947e+00 2.275928135213258763e+00
-1.410000000000000142e+00 2.293027834148354316e+00
-1.380000000000000115e+00 2.308685561049768964e+00
-1.350000000000000089e+00 2.322983274479517135e+00
