-3.000000000000000000e+00 -8.895288426171971130e-01 -4.476014426128725465e-01
-2.970000000000000195e+00 2.191971356645807389e-01 -1.358245565020919920e-01
-2.939999999999999947e+00 2.138378517261234624e-01 4.233179836012777170e-02
-2.910000000000000142e+00 1.416586989127919249e-01 1.382250637720609521e-01
-2.879999999999999893e+00 5.623485948256354977e-02 1.762962136397304980e-01
-2.850000000000000089e+00 -2.168259198393876486e-02 1.744715914821623470e-01
-2.819999999999999840e+00 -8.328382354298848045e-02 1.467648526958477972e-01
-2.790000000000000036e+00 -1.255678318871277788e-01 1.041033899498807758e-01
-2.759999999999999787e+00 -1.486764802296344223e-01 5.485452930128828508e-02
-2.729999999999999982e+00 -1.544864335014429768e-01 5.245226050649373119e-03
-2.700000000000000178e+00 -1.457807475604063485e-01 -4.027985024648823159e-02
-2.669999999999999929e+00 -1.257316877663177679e-01 -7.874656102841028071e-02
-2.640000000000000124e+00 -9.756887871236231968e-02 -1.083785760214814459e-01
-2.609999999999999876e+00 -6.436598780912981821e-02 -1.283590682186396270e-01
-2.580000000000000071e+00 -2.890703287916565264e-02 -1.386233087405238373e-01
-2.549999999999999822e+00 6.392051426180163365e-03 -1.396791882005992691e-01
-2.520000000000000018e+00 3.952273308935834450e-02 -1.324530187919687740e-01
-2.490000000000000213e+00 6.889526937913469096e-02 -1.181582039977408100e-01
-2.459999999999999964e+00 9.333017529394729839e-02 -9.818454924372765902e-02
-2.430000000000000160e+00 1.120356718999297729e-01 -7.400614793784264511e-02
-2.399999999999999911e+00 1.245755413436340081e-01 -4.710592285045765715e-02
-2.370000000000000107e+00 1.308307578461195553e-01 -1.891503743066035720e-02
-2.339999999999999858e+00 1.309574822408768047e-01 9.234482103229734243e-03
-2.310000000000000053e+00 1.253434158435179357e-01 3.614545384429571767e-02
-2.280000000000000249e+00 1.145640525080056510e-01 6.078100339248767442e-02
-2.250000000000000000e+00 9.934000907643694700e-02 8.228110280135904342e-02
-2.219999999999999751e+00 8.049632913814486201e-02 9.997140293910598829e-02
-2.189999999999999947e+00 5.892442564167754693e-02 1.133654800160484033e-01
-2.160000000000000142e+00 3.554714196692566192e-02 1.221615249627614613e-01
-2.129999999999999893e+00 1.128725943634532013e-02 1.262344169292866358e-01
-2.100000000000000089e+00 -1.296034488215275400e-02 1.256240392462154576e-01
-2.070000000000000284e+00 -3.635278801898347151e-02 1.205206175845995181e-01
-2.040000000000000036e+00 -5.811949997456561379e-02 1.112477856226732897e-01
-2.009999999999999787e+00 -7.757882121983687707e-02 9.824401312694092114e-02
-1.979999999999999982e+00 -9.415098390670303963e-02 8.204296483962839059e-02
-1.949999999999999956e+00 -1.073676266099898580e-01 6.325329579140201441e-02
-1.919999999999999929e+00 -1.168780280531005189e-01 4.253832948509071732e-02
-1.890000000000000124e+00 -1.224522731334808517e-01 2.059600967893679066e-02
-1.860000000000000098e+00 -1.239815857793275938e-01 -1.860535910299301182e-03
-1.830000000000000071e+00 -1.214760786756483718e-01 -2.412153091513426911e-02
-1.800000000000000044e+00 -1.150601804928844951e-01 -4.549794182028918388e-02
-1.770000000000000018e+00 -1.049660076166402667e-01 -6.533752627150321568e-02
-1.739999999999999991e+00 -9.152495010085656690e-02 -8.303937958748648651e-02
-1.709999999999999964e+00 -7.515774116115926662e-02 -9.806685922920096998e-02
-1.680000000000000160e+00 -5.636327644081973870e-02 -1.099588031524748322e-01
-1.650000000000000133e+00 -3.570644392101946646e-02 -1.183389922505279773e-01
-1.620000000000000107e+00 -1.380521807625033175e-02 -1.229238398483602362e-01
-1.590000000000000080e+00 8.682736961421164829e-03 -1.235283229137252164e-01
-1.560000000000000053e+00 3.107372053034871545e-02 -1.200702009306723606e-01
-1.530000000000000027e+00 5.267168109641066215e-02 -1.125726001113328545e-01
-1.500000000000000000e+00 7.278172206957224388e-02 -1.011650740336900584e-01
-1.469999999999999973e+00 9.072322672825966494e-02 -8.608328868335803075e-02
-1.439999999999999947e+00 1.058424116735525583e-01 -6.766752292047646666e-02
-1.410000000000000142e+00 1.175241266427415332e-01 -4.636022865423732736e-02
-1.380000000000000115e+00 1.252027227502197360e-01 -2.270296477737644703e-02
-1.350000000000000089e+00 1.283718074274593501e-01 2.666884941327326425e-03
-1.320000000000000062e+00 1.265926849724766656e-01 2.901906169518798234e-02
-1.290000000000000036e+00 1.195012311650841819e-01 5.553229633542625110e-02
-1.260000000000000009e+00 1.068128348428696167e-01 8.129402807182171953e-02
-1.229999999999999982e+00 8.832477887075902701e-02 1.052964563323340458e-01
-1.200000000000000178e+00 6.391482464149034204e-02 1.264267630883462723e-01
-1.170000000000000151e+00 3.353323860289040420e-02 1.434486878120093956e-01
-1.140000000000000124e+00 -2.818753289155664921e-03 1.549732663507869812e-01
-1.110000000000000098e+00 -4.514484793150092684e-02 1.594259902149455232e-01
-1.080000000000000071e+00 -9.361976083678548444e-02 1.550829512958422918e-01
-1.050000000000000044e+00 -1.492525520137257811e-01 1.407561082132929298e-01
-1.020000000000000018e+00 -2.190012774672734364e-01 1.248116184925410349e-01
-9.900000000000002132e-01 -4.306638235244901747e-01 -1.669940322885713202e-01
-9.599999999999999645e-01 -1.850266788057053080e-01 -2.952599166523476870e-01
