0.000000000000000000e+00 5.000000000000000000e-01 6.999999999999999556e-01 8.000000000000000444e-01 9.000000000000000222e-01
7.959073460008242451e-02 8.221788984838694636e-02 8.512154556654612236e-02 1.373147646168309255e-01 1.249958309049641197e-01
