0.000000000000000000e+00 1.000000000000000056e-01 2.000000000000000111e-01 3.000000000000000444e-01 4.000000000000000222e-01 5.000000000000000000e-01 6.000000000000000888e-01 7.000000000000000666e-01 8.000000000000000444e-01 9.000000000000000222e-01 1.100000000000000089e+00
2.888746642067119286e-12 2.968830476596240331e-12 3.232167138100816572e-12 3.781904693925253191e-12 4.928798580210169700e-12 7.762358030655169827e-12 1.871910807783871977e-11 4.221865532953034128e-10 4.570280878364075833e-05 2.907778025464135326e-05 2.751679519751514761e-05
