1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01
2.656515806927738088e-07 2.632983297937239314e-07 3.451125236281216146e-12 2.621100727736008079e-07 2.631805907948349399e-07 4.372638861237232444e-12 2.626579421030400194e-07 2.622653942543212713e-07 4.880050356870224704e-12 2.626023750172765819e-07 2.621689416794446142e-07 5.148169108896982760e-12 2.620916867328640376e-07 2.620572837297397914e-07 5.232199981435037284e-12 2.620572828856884001e-07 2.620916889479974962e-07 5.147270088455557779e-12 2.621689422366161107e-07 2.626023743448543946e-07 4.879686607041355817e-12 2.622653890048311925e-07 2.626579423267109276e-07 4.370630051452051301e-12 2.631805915653774239e-07 2.621100718410785194e-07 3.446033497618572472e-12 2.632983293132055286e-07 2.647789566678684231e-07
